,Image,Accuracy,F1,Jaccard,Recall,Precision
1160,19655,0.997222900390625,0.982220485517511,0.9650621490617651,0.9972723665939298,0.9676162063324031
1161,19681,0.9966812133789062,0.9714641826292312,0.9445117673321003,0.9995950050624367,0.9448733490716519
1162,19683,0.9968986511230469,0.9723816965043991,0.9462479338842975,0.9989530257555664,0.9471872931833223
1163,19696,0.9982948303222656,0.9806585608584657,0.9620511079038968,0.9868501262736219,0.9745442036463708
1164,19715,0.9986839294433594,0.9723358191003127,0.9461610486891385,0.9793248263608464,0.9654458598726114
1165,19739,0.9970207214355469,0.0,0.0,1.0,0.0
1166,19743,1.0,1.0,0.0,1.0,1.0
1167,19747,1.0,1.0,0.0,1.0,1.0
1168,19754,1.0,1.0,0.0,1.0,1.0
1169,19757,1.0,1.0,0.0,1.0,1.0
1170,19760,1.0,1.0,0.0,1.0,1.0
1171,1977,0.986785888671875,0.0,0.0,1.0,0.0
1172,19789,1.0,1.0,0.0,1.0,1.0
1173,19790,1.0,1.0,0.0,1.0,1.0
1174,19806,1.0,1.0,0.0,1.0,1.0
1175,19823,1.0,1.0,0.0,1.0,1.0
1176,1984,0.9933395385742188,0.0,0.0,1.0,0.0
1177,19842,1.0,1.0,0.0,1.0,1.0
1178,19843,1.0,1.0,0.0,1.0,1.0
1179,19844,1.0,1.0,0.0,1.0,1.0
1180,1985,0.9947586059570312,0.0,0.0,1.0,0.0
1181,19895,1.0,1.0,0.0,1.0,1.0
1182,19915,1.0,1.0,0.0,1.0,1.0
1183,19926,1.0,1.0,0.0,1.0,1.0
1184,19927,1.0,1.0,0.0,1.0,1.0
1185,19936,1.0,1.0,0.0,1.0,1.0
1186,19944,1.0,1.0,0.0,1.0,1.0
1187,19970,1.0,1.0,0.0,1.0,1.0
1188,19974,1.0,1.0,0.0,1.0,1.0
1189,19982,1.0,1.0,0.0,1.0,1.0
1190,19984,0.99609375,0.0,0.0,1.0,0.0
1191,19987,0.9930458068847656,0.05101509630400833,0.026175213675213676,0.9074074074074074,0.026245313336904125
1192,19989,0.9920921325683594,0.14796547472256472,0.07989347536617843,0.6617647058823529,0.08329477093937991
1193,20001,0.99517822265625,0.878344562078922,0.7830787712373434,0.9870214146658014,0.7912259406970695
1194,20004,0.9942169189453125,0.8731380753138076,0.7748403386306253,0.9973236474861403,0.7764548295877363
1195,2001,0.9998588562011719,0.0,0.0,0.0,1.0
1196,20015,0.9945106506347656,0.916931247474456,0.8466048395693423,0.9989937106918239,0.8473274298517017
1197,20017,0.9952735900878906,0.9326081044329616,0.8737260497350183,0.9994171135462812,0.8741715101458142
1198,2002,0.9998207092285156,0.0,0.0,0.0,1.0
1199,20024,0.9953498840332031,0.9414139472292979,0.8893126305275584,0.9988781234064253,0.8902017814942738
1200,20040,0.9904365539550781,0.9074668733621231,0.8306081081081081,0.9944183789030901,0.8344986762609463
1201,2007,0.9995613098144531,0.0,0.0,0.0,1.0
1202,20072,0.9971771240234375,0.976601530386391,0.9542730025335229,0.9982546864899806,0.9558677890566972
1203,20084,0.997161865234375,0.9778913586116723,0.9567391557157809,0.9898929130068583,0.9661773341162654
1204,20090,0.9967918395996094,0.9757406178786742,0.9526303931508392,0.9784218442670369,0.9730740463724757
1205,20093,0.9909744262695312,0.934622823984526,0.8772694262890341,0.9687804319184281,0.9027918646239257
1206,20104,0.9910202026367188,0.9328924111979019,0.8742252618080787,0.8865409622886866,0.9843580796534713
1207,20108,0.989471435546875,0.9206942129762659,0.8530429689579895,0.865158224430284,0.9838491771063621
1208,20112,0.9850425720214844,0.8829097858870608,0.7903656971770744,0.8017246054558274,0.9823896863370548
1209,20113,0.9850273132324219,0.8827343073108063,0.7900845010161515,0.8011822766961332,0.9827700904736562
1210,20116,0.9886398315429688,0.913051094890511,0.8400128935210057,0.8523767989533363,0.983025273481705
1211,2014,0.9977493286132812,0.0,0.0,0.0,0.0
1212,20149,0.9882621765136719,0.8912298066386227,0.8038002933112287,0.8199557694809418,0.9760743321718931
1213,20156,0.989349365234375,0.8960226426336958,0.8116313587909864,0.8211043614770323,0.9859847553479223
1214,20166,0.9954338073730469,0.9560846754962028,0.9158642018696844,0.9264130821187344,0.9877198302001213
1215,20191,0.9957466125488281,0.9508918740365557,0.9063811922753988,0.9456026629292221,0.9562405881831871
1216,20194,0.9963607788085938,0.9575093532870124,0.9184824403998975,0.9561465931328945,0.9588760035682427
1217,20215,0.9971580505371094,0.9529998107374928,0.9102193299590263,0.9976225069343547,0.9121980676328503
1218,2022,0.9960517883300781,0.0,0.0,0.0,1.0
1219,20232,0.9981918334960938,0.9387596899224806,0.8845872899926954,0.9986256184716877,0.8856655290102389
1220,20245,0.9983100891113281,0.0,0.0,0.0,1.0
1221,20246,0.9999160766601562,0.0,0.0,0.0,1.0
1222,20251,1.0,1.0,0.0,1.0,1.0
1223,20254,1.0,1.0,0.0,1.0,1.0
1224,20266,1.0,1.0,0.0,1.0,1.0
1225,20268,1.0,1.0,0.0,1.0,1.0
1226,20275,1.0,1.0,0.0,1.0,1.0
1227,20278,1.0,1.0,0.0,1.0,1.0
1228,20286,1.0,1.0,0.0,1.0,1.0
1229,20289,1.0,1.0,0.0,1.0,1.0
1230,20291,1.0,1.0,0.0,1.0,1.0
1231,20303,1.0,1.0,0.0,1.0,1.0
1232,20305,1.0,1.0,0.0,1.0,1.0
1233,20310,1.0,1.0,0.0,1.0,1.0
1234,20317,1.0,1.0,0.0,1.0,1.0
1235,20322,1.0,1.0,0.0,1.0,1.0
1236,20324,1.0,1.0,0.0,1.0,1.0
1237,20349,1.0,1.0,0.0,1.0,1.0
1238,20356,1.0,1.0,0.0,1.0,1.0
1239,2036,0.9967842102050781,0.8425182140855596,0.7278889606197547,0.7323806430659305,0.9916446789797714
1240,20362,1.0,1.0,0.0,1.0,1.0
1241,20363,1.0,1.0,0.0,1.0,1.0
1242,20365,1.0,1.0,0.0,1.0,1.0
1243,20369,1.0,1.0,0.0,1.0,1.0
1244,20371,1.0,1.0,0.0,1.0,1.0
1245,20377,1.0,1.0,0.0,1.0,1.0
1246,20379,1.0,1.0,0.0,1.0,1.0
1247,2038,0.9975700378417969,0.9065845431881507,0.8291309012875536,0.8670406732117812,0.9499078057775046
1248,20385,1.0,1.0,0.0,1.0,1.0
1249,20410,1.0,1.0,0.0,1.0,1.0
1250,20411,1.0,1.0,0.0,1.0,1.0
1251,20417,1.0,1.0,0.0,1.0,1.0
1252,20421,1.0,1.0,0.0,1.0,1.0
1253,20431,0.9896202087402344,0.2945294270158154,0.17269686834904227,1.0,0.17269686834904227
1254,20448,0.9918136596679688,0.8693693693693694,0.7689243027888446,1.0,0.7689243027888446
1255,20461,0.993133544921875,0.9223334483948912,0.8558616271620756,0.9936779471922648,0.8605475040257649
1256,20489,0.99456787109375,0.9578872656296209,0.9191781599409728,0.9859369292584926,0.9313894639981597
1257,20496,0.9945220947265625,0.9587142774998564,0.9207024131647247,0.9752003275428438,0.94277636415041
1258,20497,0.9933586120605469,0.9493232426138843,0.9035350177304965,0.9537930631104872,0.9448951211032565
1259,20500,0.9929466247558594,0.9456735713236375,0.8969457139672278,0.94226828268634,0.949103562160887
1260,20505,0.9917526245117188,0.9374385091729845,0.882244008714597,0.9206547686711379,0.9548455552935629
1261,20506,0.99237060546875,0.942303254096469,0.8909011564477417,0.9246447375870464,0.9606493735662608
1262,20509,0.9913597106933594,0.935143028949403,0.8781865117779929,0.9148411675724131,0.9563664050603257
1263,20525,0.9926986694335938,0.9481019522776573,0.9013249471567768,0.9221964342230193,0.9755049659636201
1264,20534,0.9929847717285156,0.9511436996891687,0.906838905775076,0.9292945024139542,0.9740450538687562
1265,20535,0.9917678833007812,0.942370346632484,0.891021108978891,0.9122117671388688,0.9745912505523641
1266,20536,0.990081787109375,0.9297714872238128,0.8687597799202463,0.8898252507496639,0.973472850678733
1267,20538,0.9907341003417969,0.9347271114932952,0.8774532061954493,0.8977442832808548,0.9748878923766816
1268,2054,0.9952926635742188,0.9144955654101996,0.842461381335376,0.9384243458475541,0.8917567567567568
1269,2055,0.9950981140136719,0.9132518733544859,0.8403528388619704,0.9373614190687362,0.8903514545215216
1270,20554,0.994537353515625,0.9622542042279508,0.9272542545085091,0.9561550550026192,0.9684316638370118
1271,20572,0.9926071166992188,0.9460977916226289,0.8977092790034836,0.9246996139835807,0.9685097659586583
1272,20577,0.9925537109375,0.9440463223069426,0.8940224767902709,0.9193278249218401,0.9701307882644044
1273,20586,0.9965972900390625,0.9738401079242184,0.9490140040011432,0.9761302839673114,0.9715606530516707
1274,2061,0.9963951110839844,0.9427931472849446,0.8917773705909299,0.960883514313919,0.9253713606654783
1275,20638,0.9932823181152344,0.8874688478497028,0.7977024698449167,0.9981313784677304,0.7988955361251726
1276,2064,0.9978065490722656,0.9659501391603008,0.9341427098843202,0.9568277803847959,0.9752481167045318
1277,20659,1.0,1.0,0.0,1.0,1.0
1278,20693,1.0,1.0,0.0,1.0,1.0
1279,20730,1.0,1.0,0.0,1.0,1.0
1280,20734,0.9973258972167969,0.0,0.0,1.0,0.0
1281,20740,1.0,1.0,0.0,1.0,1.0
1282,20760,1.0,1.0,0.0,1.0,1.0
1283,2077,0.9956321716308594,0.9510411767221106,0.9066525354638839,0.9748422159887798,0.928374655647383
1284,20775,1.0,1.0,0.0,1.0,1.0
1285,20797,1.0,1.0,0.0,1.0,1.0
1286,20808,1.0,1.0,0.0,1.0,1.0
1287,20809,1.0,1.0,0.0,1.0,1.0
1288,20819,1.0,1.0,0.0,1.0,1.0
1289,20823,1.0,1.0,0.0,1.0,1.0
1290,20855,0.9996757507324219,0.0,0.0,1.0,0.0
1291,20863,0.9997177124023438,0.0,0.0,1.0,0.0
1292,20875,1.0,1.0,0.0,1.0,1.0
1293,20881,1.0,1.0,0.0,1.0,1.0
1294,20886,1.0,1.0,0.0,1.0,1.0
1295,20894,1.0,1.0,0.0,1.0,1.0
1296,20904,0.999542236328125,0.0,0.0,1.0,0.0
1297,20916,0.9938087463378906,0.0,0.0,1.0,0.0
1298,20918,0.9964218139648438,0.0,0.0,1.0,0.0
1299,20929,0.9989509582519531,0.0,0.0,1.0,0.0
1300,20933,0.9976539611816406,0.0,0.0,1.0,0.0
1301,20942,0.9939498901367188,0.0,0.0,1.0,0.0
1302,20952,0.9910545349121094,0.0,0.0,1.0,0.0
1303,20963,0.9922561645507812,0.0,0.0,1.0,0.0
1304,20995,0.9920196533203125,0.0,0.0,1.0,0.0
1305,20997,0.9914627075195312,0.0,0.0,1.0,0.0
1306,21006,0.9860191345214844,0.0,0.0,1.0,0.0
1307,21017,0.9849853515625,0.0,0.0,1.0,0.0
1308,2102,0.9917488098144531,0.9300022652988577,0.8691628357125575,0.8848996181795787,0.9799495328377549
1309,21023,0.9855842590332031,0.0,0.0,1.0,0.0
1310,21025,0.9863700866699219,0.0,0.0,1.0,0.0
1311,21040,1.0,1.0,0.0,1.0,1.0
1312,21041,1.0,1.0,0.0,1.0,1.0
1313,21049,0.9997482299804688,0.0,0.0,1.0,0.0
1314,2105,0.9909286499023438,0.9253890562248995,0.8611386861313869,0.8734304667140488,0.9839204697091006
1315,21058,0.9991226196289062,0.0,0.0,1.0,0.0
1316,21061,0.9996299743652344,0.0,0.0,1.0,0.0
1317,21066,0.9997634887695312,0.0,0.0,1.0,0.0
1318,21073,0.9990463256835938,0.0,0.0,1.0,0.0
1319,21074,0.9989509582519531,0.0,0.0,1.0,0.0
1320,21085,0.995025634765625,0.0,0.0,1.0,0.0
1321,21088,0.9926643371582031,0.0,0.0,1.0,0.0
1322,21128,0.9957389831542969,0.9172653877490556,0.8471747161034341,0.8924762179302392,0.9434709736401036
1323,21132,0.9957656860351562,0.9274414956203425,0.8647001462701122,0.9072771454150147,0.9485225297499665
1324,21157,0.9967727661132812,0.9684610796301819,0.9388507408745934,0.9738341580446843,0.9631469672252706
1325,21162,0.9967536926269531,0.9709863284579455,0.9436087734411238,0.9805811871643024,0.9615774191370112
1326,2117,0.9848747253417969,0.8909005860826019,0.8032648605735834,0.8118856569709128,0.9869536060476742
1327,21172,0.996978759765625,0.976286005150009,0.9536706639368236,0.9871034148704286,0.96570311574458
1328,21182,0.9966354370117188,0.9756864042342044,0.9525270466655902,0.9796291170772211,0.9717753006424689
1329,21191,0.9967460632324219,0.9775862522006464,0.9561552300179902,0.9838684085259428,0.9713838120104439
1330,21192,0.9971046447753906,0.9801936275149397,0.9611566018423746,0.9838135149292824,0.9766002807966304
1331,21214,0.9968986511230469,0.9799511725974698,0.9606904554685234,0.994543998398238,0.9657803917756282
1332,21226,0.9971771240234375,0.981691325646989,0.964041012682832,0.9937885087411712,0.9698851136641408
1333,21231,0.9970550537109375,0.9807988857384471,0.9623212455463908,0.9941010386205505,0.9678480267033183
1334,21237,0.9970893859863281,0.9808891671884784,0.962495084545812,0.993354301948052,0.9687329936179686
1335,21239,0.9969291687011719,0.979723432659127,0.9602528020540166,0.9935121328224776,0.9663122329325251
1336,21244,0.9970321655273438,0.9801631820499745,0.9610980549027451,0.9938983401416827,0.9668024747246114
1337,21246,0.996856689453125,0.9788381529611176,0.9585533926864845,0.9940016691007719,0.9641303248001619
1338,21251,0.997161865234375,0.9806300442593076,0.9619962200541452,0.9931445446395613,0.9684270067362575
1339,21296,0.9967575073242188,0.9720173821437978,0.9455581886889131,0.9975,0.9478043143297381
1340,21316,0.9969673156738281,0.9683783461278389,0.9386952498457742,1.0,0.9386952498457742
1341,21318,0.9969749450683594,0.9677576743240496,0.9375295415156767,1.0,0.9375295415156767
1342,2132,0.9842109680175781,0.90043539967766,0.8189017720411289,0.8227174820871247,0.9943682924237595
1343,21340,0.996673583984375,0.9469134299281627,0.8991790958492312,1.0,0.8991790958492312
1344,21357,0.9981498718261719,0.9486500794070938,0.9023162134944612,1.0,0.9023162134944612
1345,21379,0.9999122619628906,0.0,0.0,1.0,0.0
1346,21392,1.0,1.0,0.0,1.0,1.0
1347,21393,1.0,1.0,0.0,1.0,1.0
1348,21394,1.0,1.0,0.0,1.0,1.0
1349,21400,1.0,1.0,0.0,1.0,1.0
1350,21418,1.0,1.0,0.0,1.0,1.0
1351,21437,1.0,1.0,0.0,1.0,1.0
1352,21443,1.0,1.0,0.0,1.0,1.0
1353,21445,1.0,1.0,0.0,1.0,1.0
1354,21480,1.0,1.0,0.0,1.0,1.0
1355,21492,1.0,1.0,0.0,1.0,1.0
1356,21494,1.0,1.0,0.0,1.0,1.0
1357,21525,0.9997749328613281,0.0,0.0,1.0,0.0
1358,21534,0.9997520446777344,0.0,0.0,1.0,0.0
1359,21535,0.9993743896484375,0.0,0.0,1.0,0.0
1360,21538,0.9988479614257812,0.0,0.0,1.0,0.0
1361,21545,0.9996261596679688,0.0,0.0,1.0,0.0
1362,21548,1.0,1.0,0.0,1.0,1.0
1363,21549,1.0,1.0,0.0,1.0,1.0
1364,2158,0.99853515625,0.9922981266797705,0.984713984315911,0.9940925896158174,0.9905101305357572
1365,21589,1.0,1.0,0.0,1.0,1.0
1366,21599,1.0,1.0,0.0,1.0,1.0
1367,21622,1.0,1.0,0.0,1.0,1.0
1368,21629,0.9973869323730469,0.02282453637660485,0.011544011544011544,1.0,0.011544011544011544
1369,21654,0.9952278137207031,0.9262251577519609,0.8625878734622144,0.9996181262729125,0.8628722118448522
1370,21662,0.997222900390625,0.9612270984235193,0.9253486464315013,0.9977885891198585,0.9272503082614056
1371,21681,0.9972457885742188,0.9680756986204457,0.9381266603822093,0.9919354838709677,0.9453367875647668
1372,21686,0.9977607727050781,0.9745457699145744,0.9503552097428958,0.9867404285212504,0.9626488477683544
1373,21687,0.9975090026855469,0.9716616759970491,0.9448852126941256,0.9830523357920619,0.9605319605319605
1374,21691,0.9980697631835938,0.9781236489407695,0.9571839566762566,0.988033889422657,0.9684102388494136
1375,21692,0.9976997375488281,0.9739603575592694,0.9492424242424242,0.9849768538737007,0.9631875640587633
1376,21698,0.9981422424316406,0.9794158671118813,0.9596620558270521,0.9919520547945205,0.9671925870272978
1377,21725,0.9823646545410156,0.8626926846654193,0.7585396427452209,0.9874218112591787,0.765940614946469
1378,21731,0.9873161315917969,0.9032727272727272,0.8236074270557029,0.9906834279880034,0.8300363558597091
1379,21744,0.9894599914550781,0.9213246390842565,0.8541259701177341,0.9807225994180407,0.8687107340385545
1380,21746,0.989410400390625,0.920902666970595,0.8534009294465569,0.9748446642939012,0.8726173119498893
1381,21749,0.9895973205566406,0.9219943362224321,0.8552778220028658,0.9718972379688819,0.8769657724329325
1382,21762,0.9925460815429688,0.9426609542813545,0.8915408525754884,0.9773045330088226,0.9103893895595987
1383,2178,0.9985198974609375,0.9920716008010134,0.9842679317195799,0.997329498767461,0.9868688511261078
1384,21782,0.99810791015625,0.9836411609498681,0.9678089304257529,0.9906330963927457,0.9767472325931749
1385,21799,0.9914054870605469,0.9239134105568877,0.8585864925935225,0.9951982539105129,0.86215807386865
1386,21807,0.9941444396972656,0.9451726970746867,0.8960449681701206,0.9919778077672815,0.9025854423903404
1387,21845,0.9933967590332031,0.9083981584378473,0.8321698662012799,0.9994177922682813,0.8325734794839461
1388,21854,0.9923553466796875,0.8678971654581411,0.7666239664609293,1.0,0.7666239664609293
1389,21859,0.9923286437988281,0.846687504764809,0.7341353781068218,1.0,0.7341353781068218
1390,21862,0.9945030212402344,0.872104375610189,0.7732137236386528,0.9997964997964998,0.7733354320793326
1391,21868,0.9977035522460938,0.9161092530657748,0.8452044227307791,0.9987845639623215,0.8460746460746461
1392,21887,1.0,1.0,0.0,1.0,1.0
1393,21896,1.0,1.0,0.0,1.0,1.0
1394,21905,1.0,1.0,0.0,1.0,1.0
1395,21912,1.0,1.0,0.0,1.0,1.0
1396,2193,0.9985923767089844,0.9921647733305022,0.9844513736726782,0.9988456605386917,0.9855726639949378
1397,21946,1.0,1.0,0.0,1.0,1.0
1398,21950,1.0,1.0,0.0,1.0,1.0
1399,21953,1.0,1.0,0.0,1.0,1.0
1400,21984,1.0,1.0,0.0,1.0,1.0
1401,22009,1.0,1.0,0.0,1.0,1.0
1402,22017,1.0,1.0,0.0,1.0,1.0
1403,22049,1.0,1.0,0.0,1.0,1.0
1404,2205,0.9982032775878906,0.9895251862559769,0.9792675411567919,0.9987878243692198,0.9804327707020405
1405,22056,1.0,1.0,0.0,1.0,1.0
1406,22057,1.0,1.0,0.0,1.0,1.0
1407,2207,0.9981460571289062,0.9890781608162165,0.9783923172683621,0.9997274214065055,0.9786533843280263
1408,22076,0.9916839599609375,0.4076086956521739,0.25597269624573377,1.0,0.25597269624573377
1409,2208,0.9981231689453125,0.9888853747797407,0.9780151034451942,0.9997716060661429,0.9782336640743721
1410,22082,0.9889106750488281,0.7609571581284434,0.6141491903371383,1.0,0.6141491903371383
1411,22083,0.9851799011230469,0.7043153969099628,0.5435855263157895,1.0,0.5435855263157895
1412,22093,0.9880104064941406,0.8578021083110889,0.7510100609997623,0.9952755905511811,0.7536969311496263
1413,22098,0.987823486328125,0.8759231905465288,0.7792378449408672,0.9963742483197736,0.7814537383825774
1414,22099,0.9875297546386719,0.8777989607865126,0.7822118587608261,0.9974513635205166,0.7837783711615487
1415,22107,0.9883346557617188,0.9016720257234727,0.820949704315241,0.9995009980039921,0.8212863167760075
1416,2211,0.9979972839355469,0.9879268713349431,0.9761417859577369,0.999953447232438,0.9761861479730958
1417,22120,0.9947929382324219,0.9608781634232323,0.9247021182700794,0.9858268642672312,0.9371610666964835
1418,22134,0.9915046691894531,0.9432943752705422,0.8926746987951807,0.9841666223898836,0.9056815959319382
1419,22152,0.9936294555664062,0.9598016560754862,0.9227102327949276,0.9877625842251289,0.9333801498127341
1420,22157,0.9938316345214844,0.9611195267979513,0.9251492848215526,0.9908284170343562,0.9331403492389578
1421,22159,0.9936141967773438,0.9596762537939009,0.9224784662406224,0.9876543209876543,0.9332396345748419
1422,22164,0.9928512573242188,0.954871646679189,0.9136405529953917,0.9843602601658309,0.9270984334814122
1423,2217,0.9976730346679688,0.9853717026378896,0.9711652091704089,1.0,0.9711652091704089
1424,22170,0.9910469055175781,0.94392009748871,0.8937960993710122,0.962057376649944,0.9264540337711069
1425,2218,0.9976539611816406,0.9851345145149983,0.9707045205544705,1.0,0.9707045205544705
1426,22180,0.9931755065917969,0.9566040024257125,0.9168177802575905,0.9819232109954683,0.9325576995838063
1427,22192,0.9918022155761719,0.9454610055071948,0.8965633423180593,0.9867563701859405,0.9074831920491084
1428,22196,0.9936141967773438,0.9566118915556477,0.9168322734499205,0.9919905391603505,0.9236698533460133
1429,22199,0.9936752319335938,0.9564897916338635,0.9166079871240318,0.995574979513794,0.9203575576991061
1430,22209,0.9901351928710938,0.928967752568258,0.8673574066475175,0.9974635757683006,0.8692746620058602
1431,22216,0.9902305603027344,0.9253809620931791,0.8611246678596606,0.9962358845671268,0.8639355856591046
1432,22220,0.9943313598632812,0.9531909531909533,0.9105681271064034,0.9957878109780176,0.9140889318511358
1433,22223,0.9942741394042969,0.9509557261885313,0.9064972279324737,0.9961664841182913,0.9096705632306057
1434,2223,0.9974937438964844,0.9834554657399712,0.9674494649227111,1.0,0.9674494649227111
1435,22238,0.9874801635742188,0.8636136968085107,0.7599648943172677,0.9976956313010081,0.7613011942266833
1436,2225,0.9973716735839844,0.9823545983046073,0.9653211193879605,1.0,0.9653211193879605
1437,22259,0.9931907653808594,0.6876640419947507,0.524,1.0,0.524
1438,22263,0.9944992065429688,0.2386483632523759,0.1354916067146283,1.0,0.1354916067146283
1439,22264,0.9960784912109375,0.017208413001912046,0.008678881388621022,1.0,0.008678881388621022
1440,22270,1.0,1.0,0.0,1.0,1.0
1441,22281,1.0,1.0,0.0,1.0,1.0
1442,22287,1.0,1.0,0.0,1.0,1.0
1443,22303,1.0,1.0,0.0,1.0,1.0
1444,22311,1.0,1.0,0.0,1.0,1.0
1445,22353,1.0,1.0,0.0,1.0,1.0
1446,2236,0.9969902038574219,0.9774758057609408,0.9559439388017198,1.0,0.9559439388017198
1447,22373,1.0,1.0,0.0,1.0,1.0
1448,22382,1.0,1.0,0.0,1.0,1.0
1449,22393,1.0,1.0,0.0,1.0,1.0
1450,22401,1.0,1.0,0.0,1.0,1.0
1451,22404,1.0,1.0,0.0,1.0,1.0
1452,22415,1.0,1.0,0.0,1.0,1.0
1453,22417,1.0,1.0,0.0,1.0,1.0
1454,22459,0.9999771118164062,0.0,0.0,0.0,1.0
1455,22479,1.0,1.0,0.0,1.0,1.0
1456,22482,1.0,1.0,0.0,1.0,1.0
1457,22497,1.0,1.0,0.0,1.0,1.0
1458,2250,0.9965476989746094,0.9683710201656589,0.9386814824852632,1.0,0.9386814824852632
1459,22544,0.9910888671875,0.0,0.0,0.0,0.0
1460,22548,0.9928016662597656,0.0,0.0,0.0,0.0
1461,22563,0.99798583984375,0.0,0.0,0.0,0.0
1462,22564,0.9983291625976562,0.0,0.0,0.0,0.0
